"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Texas","",NA,NA,NA,"Unranked","Unknown","Pediodectes mitchelli","https://services.itis.gov/?q=tsn:658666","Mitchell's sheildback katydid","Insects","Species","Exact Match","Pediodectes mitchelli"
"Kentucky,New York,Ohio,Pennsylvania,Virginia,West Virginia","Kentucky,New York,North Carolina,Ohio,Pennsylvania,Virginia,West Virginia",NA,NA,NA,"Apparently Secure","2011-05-11","Ichthyomyzon greeleyi","https://services.itis.gov/?q=tsn:159728","mountain brook lamprey",NA,"Species","Exact Match","Ichthyomyzon greeleyi"
"Kentucky,Tennessee","Kentucky,Tennessee",NA,NA,NA,"Apparently Secure","1996-12-05","Etheostoma baileyi","https://services.itis.gov/?q=tsn:168452","emerald darter","Fish","Species","Exact Match","Etheostoma baileyi"
"Arkansas,Oklahoma","Arkansas",NA,NA,NA,"Imperiled","1999-09-20","Allocapnia jeanae","https://services.itis.gov/?q=tsn:102674","Osage Snowfly","Insects","Species","Fuzzy Match","Allocapnia jeanae, Allocapniajeanae"
"Florida","",NA,NA,NA,NA,NA,"Gryllidae","https://services.itis.gov/?q=tsn:102281","crickets","Insects","Family","Exact Match","Gryllidae"
"Tennessee","Tennessee","Resolved Taxon","I0JC","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JC","Possibly Extirpated","2006-02-08","Pseudanophthalmus fowlerae","https://services.itis.gov/?q=tsn:931995","Fowler's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus fowlerae"
"Louisiana","",NA,NA,NA,"Unranked","Unknown","Polygala brevifolia","https://services.itis.gov/?q=tsn:29327","littleleaf milkwort","Plants","Species","Exact Match","Polygala brevifolia"
"Arkansas","Arkansas","Under Review in the Candidate or Petition Process","E019","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E019","Imperiled","1996-12-05","Etheostoma pallididorsum","https://services.itis.gov/?q=tsn:168420","paleback darter","Fish","Species","Exact Match","Etheostoma pallididorsum"
"Tennessee","","Species of Concern","Q2TO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2TO","Vulnerable","Unknown","Ageratina luciae-brauniae","https://services.itis.gov/?q=tsn:36472","Lucy Braun's snakeroot","Plants","Species","Exact Match","Ageratina luciae-brauniae"
"Louisiana","",NA,NA,NA,"Secure","Unknown","Thaspium barbinode","https://services.itis.gov/?q=tsn:29888","hairyjoint meadowparsnip","Plants","Species","Followed Accepted TSN","Thaspium chapmanii"
"Texas","",NA,NA,NA,"Possibly Extirpated","Unknown","Hedeoma pilosa","https://services.itis.gov/?q=tsn:502895","old blue false pennyroyal","Plants","Species","Followed Accepted TSN","Hedeoma pilosum"
"Virginia","Virginia",NA,NA,NA,"Possibly Extirpated","1999-09-20","Acroneuria flinti","https://services.itis.gov/?q=tsn:102929","Manassas stonefly","Insects","Species","Exact Match","Acroneuria flinti"
"Connecticut,Delaware,Georgia,New York,Rhode Island,South Carolina","Connecticut,Delaware,Florida,New York,Rhode Island,South Carolina,Texas",NA,NA,NA,"Unranked","Unknown","Callinectes sapidus","https://services.itis.gov/?q=tsn:98696","blue crab","Crustaceans","Species","Exact Match","Callinectes sapidus"
"West Virginia","",NA,NA,NA,"Unranked","Unknown","Rubus repens","https://services.itis.gov/?q=tsn:520495","Robin-run-away","Plants","Species","Followed Accepted TSN","Dalibarda repens"
"Tennessee","Tennessee",NA,NA,NA,"Secure","1996-10-05","Anolis carolinensis","https://services.itis.gov/?q=tsn:173885","Green Anole","Reptiles","Species","Exact Match","Anolis carolinensis"
"Alaska,Arizona,California,Colorado,Delaware,Idaho,Iowa,Maine,Maryland,Massachusetts,Minnesota,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,Oregon,Pennsylvania,Tennessee,Utah,Vermont,West Virginia,Wisconsin","Alaska,Arizona,California,Colorado,Connecticut,Iowa,Maine,Maryland,Michigan,Minnesota,Nevada,New Mexico,New York,Oregon,Pennsylvania,Tennessee,Vermont,West Virginia,Wisconsin","Species of Concern","B0AN","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0AN","Apparently Secure (breeding)","2001-03-28","Contopus cooperi","https://services.itis.gov/?q=tsn:554221","Olive-sided Flycatcher","Birds","Species","Exact Match","Contopus borealis, Contopus cooperi"
"Arkansas","Arkansas",NA,NA,NA,"Possibly Extirpated","1999-09-20","Allocapnia warreni","https://services.itis.gov/?q=tsn:102687","Winter Stonefly","Insects","Species","Exact Match","Allocapnia warreni"
"Arkansas","",NA,NA,NA,"Unranked","Unknown","Tartarocreagris ozarkensis","https://services.itis.gov/?q=tsn:747680","Pseudoscorpion","Arachnids","Species","Exact Match","Tartarocreagris ozarkensis"
"Louisiana","",NA,NA,NA,"Apparently Secure","Unknown","Pachysandra procumbens","https://services.itis.gov/?q=tsn:28027","Allegheny-spurge","Plants","Species","Exact Match","Pachysandra procumbens"
"Georgia,Tennessee","Georgia",NA,NA,NA,"Apparently Secure","2010-03-17","Echinacea simulata","https://services.itis.gov/?q=tsn:37283","wavyleaf purple coneflower","Plants","Species","Exact Match","Echinacea simulata"
"Arkansas","",NA,NA,NA,"Vulnerable","1998-09-01","Papilio joanae","https://services.itis.gov/?q=tsn:777697","Ozark Swallowtail","Insects","Species","Exact Match","Papilio joanae"
"Delaware,Michigan,Pennsylvania,West Virginia","Delaware,Pennsylvania",NA,NA,NA,"Secure","2002-10-08","Vertigo tridentata","https://services.itis.gov/?q=tsn:76856","honey vertigo","Mollusks","Species","Exact Match","Vertigo tridentata"
"Iowa,Maryland,Ohio,Vermont,West Virginia","Iowa,Maryland,Vermont",NA,NA,NA,"Secure","1985-12-30","Ophiogomphus rupinsulensis","https://services.itis.gov/?q=tsn:101740","Rusty Snaketail","Insects","Species","Exact Match","Ophiogomphus rupinsulensis"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Festuca paradoxa","https://services.itis.gov/?q=tsn:40821","Cluster Fescue","Plants","Species","Exact Match","Festuca paradoxa"
"Connecticut,District of Columbia,Iowa,Kentucky,North Carolina,Tennessee","Connecticut,Kentucky,North Carolina,Ohio,Tennessee",NA,NA,NA,"Secure","1996-11-05","Hyla versicolor","https://services.itis.gov/?q=tsn:173503","Gray Treefrog","Amphibians","Species","Exact Match","Hyla versicolor"
"Florida","",NA,NA,NA,NA,NA,"Chloroperlidae","https://services.itis.gov/?q=tsn:103202","green stoneflies","Insects","Family","Exact Match","Chloroperlidae"
"Tennessee","","Threatened","Q1UR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1UR","Vulnerable","Unknown","Conradina verticillata","https://services.itis.gov/?q=tsn:32481","Cumberland rosemary","Plants","Species","Exact Match","Conradina verticillata"
"Texas","Texas",NA,NA,NA,"Unranked","Unknown","Chalcodermus semicostatus","https://services.itis.gov/?q=tsn:617765","A weevil","Insects","Species","Exact Match","Chalcodermus semicostatus (Schaeffer), Chalcodermus semicostatus"
"Florida","",NA,NA,NA,NA,NA,"Polymitarcyidae","https://services.itis.gov/?q=tsn:101569","","Insects","Family","Exact Match","Polymitarcyidae"
"Texas","",NA,NA,NA,"Vulnerable","Unknown","Polanisia erosa ssp. breviglandulosa","https://services.itis.gov/?q=tsn:22658","large clammyweed","Plants","Subspecies","Exact Match","Polanisia erosa subsp. breviglandulosa"
"Arkansas","Arkansas","Endangered","F020","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F020","Critically Imperiled","1997-09-30","Lampsilis streckeri","https://services.itis.gov/?q=tsn:80013","speckled pocketbook","Mollusks","Species","Exact Match","Lampsilis streckeri"
"Tennessee","",NA,NA,NA,NA,NA,"Tetrodontium brownianum","https://services.itis.gov/?q=tsn:15794","Little Georgia","Plants","Species","Exact Match","Tetrodontium brownianum"
"Louisiana","",NA,NA,NA,"Unranked","Unknown","Dalea lanata","https://services.itis.gov/?q=tsn:26624","woolly prairie clover","Plants","Species","Exact Match","Dalea lanata"
"Tennessee,West Virginia","",NA,NA,NA,"Unranked","Unknown","Botrychium matricariifolium","https://services.itis.gov/?q=tsn:17184","matricary grapefern","Plants","Species","Followed Accepted TSN","Botrychium matricariifolium"
"Connecticut,Delaware,District of Columbia,Maine,New Jersey,South Carolina","Connecticut,Florida,Maine,Mississippi,South Carolina",NA,NA,NA,"Secure","1996-12-05","Morone saxatilis","https://services.itis.gov/?q=tsn:167680","rockfish","Fish","Species","Exact Match","Morone saxitalis, Morone saxatilis"
"Tennessee","Tennessee",NA,NA,NA,"Vulnerable","Unknown","Etheostoma blennius sequatchiense","https://services.itis.gov/?q=tsn:913961","Sequatchie Blenny Darter","Fish","Subspecies","Exact Match","Etheostoma blennius sequatchiense"
"Florida","",NA,NA,NA,"Vulnerable","2002-12-16","Pseudocharis minima","https://services.itis.gov/?q=tsn:940050","Lesser Wasp Moth","Insects","Species","Exact Match","Pseudocharis minima"
"Illinois,Kansas,Louisiana,Mississippi,Ohio,West Virginia","Illinois,Kansas,Louisiana,Mississippi,Ohio,West Virginia",NA,NA,NA,"Secure","1996-12-05","Notropis boops","https://services.itis.gov/?q=tsn:163430","bigeye shiner","Fish","Species","Exact Match","Notropis boops , Notropis boops"
"Arkansas,Delaware,Massachusetts","Arkansas,Delaware,Massachusetts",NA,NA,NA,"Secure","1997-09-01","Cicindela duodecimguttata","https://services.itis.gov/?q=tsn:697687","Twelve-spotted Tiger Beetle","Insects","Species","Exact Match","Cicindela duodecimguttata"
"South Carolina","",NA,NA,NA,"Unranked","Unknown","Eupatorium mohrii","https://services.itis.gov/?q=tsn:502518","Mohr's thoroughwort","Plants","Species","Followed Accepted TSN","Eupatorium recurvans"
"Florida","",NA,NA,NA,"Unranked","Unknown","Hypotrichia spissipes","https://services.itis.gov/?q=tsn:927842","Florida Hypotrichia Scarab Beetle","Insects","Species","Exact Match","Hypotrichia spissipes"
"Illinois,Kansas,Kentucky","Georgia,Kansas,Kentucky,Oklahoma",NA,NA,NA,"Secure","1998-07-16","Potamilus purpuratus","https://services.itis.gov/?q=tsn:80289","bleufer","Mollusks","Species","Exact Match","Potamilus purpuratus"
"Virginia","Virginia",NA,NA,NA,"Unranked","Unknown","Nannaria ericacea","https://services.itis.gov/?q=tsn:570992","McGraw Gap xystodesmid millipede","Other Invertebrates","Species","Fuzzy Match","Nannaria ericaea"
"West Virginia","West Virginia",NA,NA,NA,"Imperiled","1999-09-20","Allocapnia frumi","https://services.itis.gov/?q=tsn:102670","A Stonefly","Insects","Species","Exact Match","Allocapnia frumi"
"Alabama,Georgia,Kentucky,Tennessee,Virginia","Alabama,Georgia,Kentucky,Tennessee,Virginia","Under Review in the Candidate or Petition Process","F04W","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F04W","Vulnerable","1996-11-25","Medionidus conradicus","https://services.itis.gov/?q=tsn:80263","Cumberland moccasinshell","Mollusks","Species","Exact Match","Medionidus conradicus"
"Alabama,Arizona,Colorado,Delaware,Idaho,Kansas,Maine,Maryland,Mississippi,Nebraska,Nevada,New Hampshire,New Jersey,New York,North Dakota,Oklahoma,Pennsylvania,Tennessee,Texas,Utah,Virginia,Washington,West Virginia","Alaska,California,Colorado,Kansas,Maine,Maryland,Montana,Nebraska,New Hampshire,New Mexico,New York,North Dakota,Pennsylvania,Tennessee,Texas,Washington","Species of Concern","B0DV","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0DV","Secure (breeding), Secure (non-breeding)","1997-01-05","Aquila chrysaetos","https://services.itis.gov/?q=tsn:175407","Golden Eagle","Birds","Species","Exact Match","Aquila chrysaetos [B,W], Aquila chrysaetos"
"Connecticut,Delaware,District of Columbia,Maryland,New Jersey,Pennsylvania,South Carolina","Connecticut,Delaware,District of Columbia,Florida,Maryland,New Jersey,Pennsylvania,South Carolina",NA,NA,NA,"Apparently Secure","2011-10-14","Alosa mediocris","https://services.itis.gov/?q=tsn:161704","hickory shad","Fish","Species","Exact Match","Alos mediocris, Alosa mediocris"
"Tennessee","Virginia",NA,NA,NA,NA,NA,"Arrhopalites caecus","https://services.itis.gov/?q=tsn:100446","A cave springtail","Other Invertebrates","Species","Fuzzy Match","Arrhopalites caecus, Arrhopalites caedus"
"Florida","",NA,NA,NA,"Imperiled","2009-05-04","Enaphalodes archboldi","https://services.itis.gov/?q=tsn:704721","Archbold Scrub Long-horned Beetle","Insects","Species","Exact Match","Enaphalodes archboldi"
"Georgia","Georgia","Threatened","Q1YT","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1YT","Vulnerable","Unknown","Marshallia mohrii","https://services.itis.gov/?q=tsn:38068","Mohr's Barbara's-buttons","Plants","Species","Exact Match","Marshallia mohrii"
"Alabama,North Carolina,South Carolina,Tennessee","Alabama,Georgia,North Carolina,South Carolina,Tennessee","Under Review in the Candidate or Petition Process","D02W","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D02W","Vulnerable","1996-11-01","Desmognathus aeneus","https://services.itis.gov/?q=tsn:173636","Seepage Salamander","Amphibians","Species","Exact Match","Desmognathus aeneus"
"Connecticut,Delaware,Florida,Georgia,Maine,New Hampshire,New York,Rhode Island,South Carolina","Connecticut,Delaware,Florida,New York,South Carolina",NA,NA,NA,"Unranked","Unknown","Crassostrea virginica","https://services.itis.gov/?q=tsn:79872","eastern oyster","Mollusks","Species","Exact Match","Crassostrea virginica"
"Maryland,West Virginia","",NA,NA,NA,"Secure","1988-08-18","Enallagma annexum","https://services.itis.gov/?q=tsn:722162","Northern Bluet","Insects","Species","Exact Match","Enallagma annexum"
"Georgia,Missouri,Tennessee","Georgia","Resolved Taxon","Q2IZ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2IZ","Vulnerable","Unknown","Silene regia","https://services.itis.gov/?q=tsn:20109","royal catchfly","Plants","Species","Exact Match","Silene regia"
"Alabama","Alabama",NA,NA,NA,"Critically Imperiled","2006-09-12","Cambarus veitchorum","https://services.itis.gov/?q=tsn:650396","White Spring cave crayfish","Crustaceans","Species","Exact Match","Cambarus veitchorum"
"North Carolina","North Carolina",NA,NA,NA,"Secure","1996-10-05","Regina rigida","https://services.itis.gov/?q=tsn:174123","Glossy Crayfish Snakes","Reptiles","Species","Exact Match","Regina rigida, Regina rigida "
"Arizona,Connecticut,Delaware,District of Columbia,Illinois,Iowa,Kansas,Louisiana,Maine,Maryland,Massachusetts,Minnesota,Missouri,New Hampshire,New Jersey,New York,Ohio,Pennsylvania,Rhode Island,South Carolina,Tennessee,Texas,Vermont,Virginia,West Virginia,Wisconsin","Connecticut,District of Columbia,Florida,Iowa,Kansas,Maine,Maryland,Massachusetts,Michigan,Minnesota,Nebraska,New Hampshire,New Jersey,New York,North Carolina,Ohio,Rhode Island,South Carolina,Texas,Vermont,Virginia,Wisconsin",NA,NA,NA,"Secure","1997-03-19","Sturnella magna","https://services.itis.gov/?q=tsn:179034","Eastern Meadowlark","Birds","Species","Exact Match","Sturnella magna"
"Tennessee","Missouri",NA,NA,NA,"Unranked","Unknown","Grimmia olneyi","https://services.itis.gov/?q=tsn:16986","Grimmia Moss","Plants","Species","Exact Match","Grimmia olneyi"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Vaccinium elliottii","https://services.itis.gov/?q=tsn:23592","Elliott's blueberry","Plants","Species","Exact Match","Vaccinium elliottii"
"Illinois,Indiana,Iowa,Kentucky,Minnesota,Missouri,Ohio,Pennsylvania,Vermont,West Virginia","Illinois,Indiana,Iowa,Kentucky,Minnesota,Ohio,Pennsylvania,Vermont,West Virginia",NA,NA,NA,"Apparently Secure","1996-12-05","Ichthyomyzon fossor","https://services.itis.gov/?q=tsn:159726","northern brook lamprey",NA,"Species","Exact Match","Ichthyomyzon fossor"
"North Carolina","",NA,NA,NA,"Apparently Secure","2007-05-22","Glyphyalinia luticola","https://services.itis.gov/?q=tsn:77154","furrowed glyph","Mollusks","Species","Exact Match","Glyphyalinia luticola"
"Maryland,Ohio,Virginia,West Virginia","Maryland,Virginia,West Virginia",NA,NA,NA,"Secure","2004-11-04","Epitheca canis","https://services.itis.gov/?q=tsn:102036","Beaverpond Baskettail","Insects","Species","Exact Match","Tetragoneuria canis, Epitheca canis"
"Tennessee","Tennessee","Species of Concern","J00T","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J00T","Critically Imperiled","2002-08-21","Nesticus furtivus","https://services.itis.gov/?q=tsn:862758","Crystal Caverns Cave Spider","Arachnids","Species","Exact Match","Nesticus furtivus"
"West Virginia","West Virginia",NA,NA,NA,"Critically Imperiled","2006-06-19","Pseudanophthalmus senecae","https://services.itis.gov/?q=tsn:932031","Seneca Cave Beetle","Insects","Species","Exact Match","Pseudanophthalmus potomaca senecae, Pseudanophthalmus senecae"
"Florida","",NA,NA,NA,NA,NA,"Leuctridae","https://services.itis.gov/?q=tsn:102840","rolled-winged stoneflies","Insects","Family","Exact Match","Leuctridae"
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Eryngium integrifolium","https://services.itis.gov/?q=tsn:29493","blueflower eryngo","Plants","Species","Exact Match","Eryngium integrifolium"
"Colorado,Connecticut,Maryland,Minnesota,New Jersey,Pennsylvania,Rhode Island,West Virginia","Connecticut,Maryland,Pennsylvania,Rhode Island,West Virginia",NA,NA,NA,"Secure","1985-12-30","Leucorrhinia glacialis","https://services.itis.gov/?q=tsn:101886","Crimson-ringed Whiteface","Insects","Species","Exact Match","Leucorrhinia glacialis , Leucorrhinia glacialis"
"Missouri,West Virginia","Missouri",NA,NA,NA,"Unranked","Unknown","Carex molestiformis","https://services.itis.gov/?q=tsn:565045","frightful sedge","Plants","Species","Exact Match","Carex molestiformis"
"Louisiana,North Dakota,Wyoming","Arizona,Louisiana,Montana,North Dakota,Wyoming",NA,NA,NA,"Secure","1996-09-05","Chaetodipus hispidus","https://services.itis.gov/?q=tsn:552483","Hispid Pocket Mouse","Mammals","Species","Exact Match","Chaetodipus hispidus"
"Georgia","Georgia",NA,NA,NA,"Imperiled","2003-01-30","Carex thornei","https://services.itis.gov/?q=tsn:808422","Thorne's Sedge","Plants","Species","Exact Match","Carex thornei"
"South Carolina","",NA,NA,NA,"Unranked","Unknown","Delphinium carolinianum","https://services.itis.gov/?q=tsn:18547","Carolina larkspur","Plants","Species","Exact Match","Delphinium carolinianum"
"Delaware,South Carolina","Delaware,South Carolina",NA,NA,NA,"Unranked","Unknown","Agnorisma bollii","https://services.itis.gov/?q=tsn:771376","""A Moth""","Insects","Species","Fuzzy Match","Agnorisma bollii, Agnorisma bolli"
"Florida","Florida",NA,NA,NA,NA,NA,"Pyrisitia nise nise","https://services.itis.gov/?q=tsn:778460","Mimosa Yellow","Insects","Subspecies","Followed Accepted TSN","Eurema nise"
"Connecticut,Delaware,District of Columbia,Maine,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Rhode Island,South Carolina,Vermont,Virginia","Connecticut,Delaware,Maryland,Massachusetts,New Hampshire,New Jersey,North Carolina,Pennsylvania,Rhode Island,South Carolina,Vermont,Virginia",NA,NA,NA,"Vulnerable","2004-01-30","Notropis bifrenatus","https://services.itis.gov/?q=tsn:163402","bridle shiner","Fish","Species","Exact Match","Notropis bifrenatus"
"Connecticut,Delaware,Iowa,Kentucky,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Vermont,Virginia,West Virginia","Arkansas,California,Connecticut,Delaware,Illinois,Iowa,Kentucky,Massachusetts,Missouri,New Hampshire,New Jersey,New York,Ohio,Rhode Island,South Carolina,Vermont",NA,NA,NA,"Secure","1997-01-05","Bonasa umbellus","https://services.itis.gov/?q=tsn:175790","Ruffed Grouse","Birds","Species","Exact Match","Bonasa umbellus"
"West Virginia","",NA,NA,NA,"Apparently Secure","Unknown","Spiranthes ovalis var. erostellata","https://services.itis.gov/?q=tsn:530534","October lady's tresses","Plants","Variety","Exact Match","Spiranthes ovalis var. erostellata"
"Delaware,Maryland,Virginia","Delaware,Maryland,Virginia",NA,NA,NA,"Apparently Secure","1988-08-18","Enallagma pallidum","https://services.itis.gov/?q=tsn:181184","Pale Bluet","Insects","Species","Exact Match","Enallagma pallidum"
"California,Delaware,Florida,Georgia,Louisiana,Maryland,Mississippi,New Jersey,New York,North Carolina,South Carolina,Texas,Virginia","California,Connecticut,Delaware,Florida,Georgia,Louisiana,Maryland,Mississippi,New Jersey,New York,North Carolina,Rhode Island,South Carolina,Texas,Virginia","Species of Concern","B0EO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0EO","Secure (breeding), Secure (non-breeding)","1997-03-19","Rynchops niger","https://services.itis.gov/?q=tsn:554447","Black Skimmer","Birds","Species","Exact Match","Rynchops niger"
"Delaware,South Carolina,Texas","Florida,New York,South Carolina,Texas",NA,NA,NA,NA,NA,"Sphyrna tiburo","https://services.itis.gov/?q=tsn:160502","bonnethead","Fish","Species","Exact Match","Sphyrna tiburo"
"Nebraska,West Virginia","Nebraska",NA,NA,NA,"Unranked","Unknown","Carex utriculata","https://services.itis.gov/?q=tsn:501288","Northwest Territory sedge","Plants","Species","Exact Match","Carex utriculata"
"North Carolina","","Species of Concern","G08S","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08S","Critically Imperiled","2003-06-12","Glyphyalinia clingmani","https://services.itis.gov/?q=tsn:77146","fragile glyph","Mollusks","Species","Exact Match","Glyphyalinia clingmani"
"Arkansas","",NA,NA,NA,"Imperiled","2002-10-08","Daedalochila peregrina",NA,"White Liptooth","Other","Undetermined","Not Matched","Daedalochila peregrina"
"Colorado,Delaware,Illinois,New Jersey,North Carolina,Oklahoma,Virginia","Illinois",NA,NA,NA,"Unranked","Unknown","Bombus fraternus","https://services.itis.gov/?q=tsn:714805","Southern Plains Bumble Bee","Insects","Species","Exact Match","Bombusfraternus, Bombus fraternus"
"Missouri","Missouri",NA,NA,NA,"Apparently Secure","2005-02-18","Viburnum recognitum","https://services.itis.gov/?q=tsn:35254","northern arrow-wood","Plants","Species","Exact Match","Viburnum recognitum"
"Arkansas,Delaware,Florida,Georgia,Illinois,Kentucky,Louisiana,Maryland,Mississippi,Missouri,New Jersey,North Carolina,Oklahoma,South Carolina,Tennessee,Texas,Virginia,West Virginia","Alabama,Arkansas,Delaware,Florida,Georgia,Illinois,Kentucky,Louisiana,Maryland,Mississippi,Missouri,New Jersey,North Carolina,Oklahoma,Pennsylvania,South Carolina,Tennessee,Texas,Virginia,West Virginia",NA,NA,NA,"Apparently Secure (breeding)","1997-03-19","Limnothlypis swainsonii","https://services.itis.gov/?q=tsn:178848","Swainson's Warbler","Birds","Species","Exact Match","Limothlypis swainsonii, Limnothlypis swainsonii"
"Texas","Texas",NA,NA,NA,"Unranked","Unknown","Colletes saritensis","https://services.itis.gov/?q=tsn:655002","A cellophane bee","Insects","Species","Exact Match","Colletes saritensis (Stephen), Colletes saritensis"
"Georgia,North Carolina","Georgia,North Carolina","Under Review in the Candidate or Petition Process","K03U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K03U","Imperiled","2008-09-06","Cambarus parrishi","https://services.itis.gov/?q=tsn:97393","Hiwassee headwater crayfish","Crustaceans","Species","Exact Match","Cambarus parrishi"
"Texas","Texas",NA,NA,NA,"Unranked","Unknown","Trichodesma sordida","https://services.itis.gov/?q=tsn:696608","no common name","Insects","Species","Exact Match","Trichodesma sordida, Trichodesma sordida (Horn)"
"Alabama,Mississippi","Alabama,Mississippi","Endangered","E026","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E026","Critically Imperiled","1996-12-05","Scaphirhynchus suttkusi","https://services.itis.gov/?q=tsn:201895","Alabama sturgeon","Fish","Species","Exact Match","Scaphirhynchus suttkusi , Scaphirhynchus suttkusi"
"Texas","","Resolved Taxon","Q10X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q10X","Vulnerable","Unknown","Justicia warnockii","https://services.itis.gov/?q=tsn:34359","Warnock's water-willow","Plants","Species","Exact Match","Justicia warnockii "
"Tennessee","",NA,NA,NA,"Unranked","Unknown","Catops gratiosus","https://services.itis.gov/?q=tsn:933597","round fungus beetle","Insects","Species","Exact Match","Catops gratiosus"
"Alabama,Louisiana","",NA,NA,NA,"Apparently Secure","1996-02-19","Procambarus planirostris","https://services.itis.gov/?q=tsn:97552","Flatnose Crayfish","Crustaceans","Species","Exact Match","Procambarus planirostris"
"Tennessee","Tennessee","Species of Concern","K013","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K013","Imperiled","2002-08-21","Stygobromus nortoni","https://services.itis.gov/?q=tsn:93937","Norton's cave amphipod","Crustaceans","Species","Exact Match","Stygobromus nortoni"
"South Carolina","Georgia",NA,NA,NA,"Imperiled","2003-12-11","Heterocloeon berneri","https://services.itis.gov/?q=tsn:100798","""A Mayfly""","Insects","Species","Exact Match","Heterocloeon berneri"
"Louisiana,Texas","Louisiana,Texas","Under Review in the Candidate or Petition Process","K072","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K072","Imperiled","1996-02-19","Orconectes maletae","https://services.itis.gov/?q=tsn:650330","Kisatchie Painted Crawfish","Crustaceans","Species","Exact Match","Orconectes maletae , Orconectes maletae"
"West Virginia","",NA,NA,NA,NA,NA,"Triodopsis","https://services.itis.gov/?q=tsn:77598","","Mollusks","Genus","Exact Match","Triodopsis sp. 1"
"California,Colorado,Idaho,Iowa,Kansas,Kentucky,Minnesota,Nevada,North Dakota,Oregon,South Dakota,Texas,Utah,Washington","Arkansas,California,Colorado,Delaware,Idaho,Iowa,Kansas,Kentucky,Michigan,Minnesota,Mississippi,Montana,Nebraska,Nevada,North Dakota,Oregon,South Dakota,Texas,Utah,Washington,Wyoming","Species of Concern","B0EC","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0EC","Apparently Secure","2008-12-04","Pelecanus erythrorhynchos","https://services.itis.gov/?q=tsn:174684","American White Pelican","Birds","Species","Exact Match","Pelecanus erythrorhynchos"
"Tennessee,West Virginia","",NA,NA,NA,"Vulnerable","Unknown","Ruellia purshiana","https://services.itis.gov/?q=tsn:34388","Pursh's wild petunia","Plants","Species","Exact Match","Ruellia purshiana"
"South Carolina","South Carolina",NA,NA,NA,NA,NA,"Elliptio icterina complex","https://www.sciencebase.gov/catalog/file/get/56d720ece4b015c306f442d5?f=__disk__4f%2F17%2F79%2F4f177961623ebb82cc1084ca05f4d2d4ecbae7cd","Variable Spike","Other","Undetermined","Historic Match","Elliptio icterina complex"
"Georgia,Louisiana","",NA,NA,NA,"Apparently Secure","Unknown","Asclepias rubra","https://services.itis.gov/?q=tsn:30299","red milkweed","Plants","Species","Exact Match","Asclepias rubra"
"Texas","","Species of Concern","Q1IO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1IO","Critically Imperiled","Unknown","Polygala maravillasensis","https://services.itis.gov/?q=tsn:29350","Maravillas milkwort","Plants","Species","Exact Match","Polygala maravillasensis"
"Florida","",NA,NA,NA,NA,NA,"Phryganeidae","https://services.itis.gov/?q=tsn:115867","large caddisflies","Insects","Family","Exact Match","Phryganeidae"
"Illinois,Indiana,Kentucky,Michigan,Minnesota,Ohio,Pennsylvania,West Virginia","Indiana,Kentucky,Maryland,Michigan,Minnesota,West Virginia,Wisconsin",NA,NA,NA,"Vulnerable","2007-04-03","Clinostomus elongatus","https://services.itis.gov/?q=tsn:163373","redside dace","Fish","Species","Exact Match","Clinostomus elongatus"
